mag_id	completeness	contamination	contigs	total_length	gc	n50	sample_accession	run_accession	country	project_accession	study_accession	database_origin	reference	rep_95id	rep_99id	taxonomy	species	food_name	sample_name	origin	ingredient_group	main_ingredient	food_type	consistency	alcohol_level	acid_type	fermentation_temperature	aging_time
MASTER_WP4_FFoQSI_3__VB14-22__bin.28	89.14962249	3.013322884	440	2444178	61.56	7552	SAMN36690038	SRR25394931	Austria	PRJNA997801	SRP450983	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	GCF_023061185.1_ASM2306118v1_genomic	MASTER_WP4_FFoQSI_3__VB14-22__bin.28	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Chromohalobacter	Chromohalobacter beijerinckii	cheese brine	cheese_brine	Animal	Dairy	milk	cheese	liquid	low	lactic	mesophilic	1-1.5 months
MASTER_WP4_FFoQSI_3__VB14-22__bin.68	66.1248244	1.324503311	557	1770503	36.48	3459	SAMN36690038	SRR25394931	Austria	PRJNA997801	SRP450983	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	LeechJ_2020__ERS3967702__bin.3	MASTER_WP4_FFoQSI_3__VB14-22__bin.68	Bacillota;Bacilli;Bacillales_A;Planococcaceae;Kurthia	Kurthia gibsonii	cheese brine	cheese_brine	Animal	Dairy	milk	cheese	liquid	low	lactic	mesophilic	1-1.5 months
MASTER_WP4_FFoQSI_3__VB14-22__bin.44	51.72413793	1.724137931	68	687972	36.01	19528	SAMN36690038	SRR25394931	Austria	PRJNA997801	SRP450983	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	FontanaF_2023__SRR20746979__bin.3	MASTER_WP4_FFoQSI_3__VB14-22__bin.44	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus	Lactobacillus helveticus	cheese brine	cheese_brine	Animal	Dairy	milk	cheese	liquid	low	lactic	mesophilic	1-1.5 months
MASTER_WP4_FFoQSI_3__VB14-22__bin.49	62.93103448	0	407	1777352	64.33	5086	SAMN36690038	SRR25394931	Austria	PRJNA997801	SRP450983	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MASTER_WP4_CSIC_1__P2134_73322__bin.24	MASTER_WP4_FFoQSI_3__VB14-22__bin.49	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Vreelandella	Vreelandella jeotgali	cheese brine	cheese_brine	Animal	Dairy	milk	cheese	liquid	low	lactic	mesophilic	1-1.5 months
MASTER_WP4_FFoQSI_3__VB14-22__bin.23	94.20380079	1.544888598	536	2627551	71.85	6194	SAMN36690038	SRR25394931	Austria	PRJNA997801	SRP450983	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MASTER_WP4_FFoQSI_2__VB16-22__bin.17	MASTER_WP4_FFoQSI_3__VB14-22__bin.23	Actinomycetota;Actinomycetes;Actinomycetales;Micrococcaceae;Nesterenkonia	Nesterenkonia halobia	cheese brine	cheese_brine	Animal	Dairy	milk	cheese	liquid	low	lactic	mesophilic	1-1.5 months
MASTER_WP4_FFoQSI_3__VB14-22__bin.50	98.13218391	0.766283525	150	2451936	43.53	23585	SAMN36690038	SRR25394931	Austria	PRJNA997801	SRP450983	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MASTER_WP4_FFoQSI_3__VB14-22__bin.50	MASTER_WP4_FFoQSI_3__VB14-22__bin.50	Bacillota;Bacilli;Staphylococcales;Salinicoccaceae;Salinicoccus	NA	cheese brine	cheese_brine	Animal	Dairy	milk	cheese	liquid	low	lactic	mesophilic	1-1.5 months
MASTER_WP4_FFoQSI_3__VB14-22__bin.39	67.97410192	4.678362573	701	3224013	70	6361	SAMN36690038	SRR25394931	Austria	PRJNA997801	SRP450983	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MASTER_WP4_FFoQSI_3__VB13-29__bin.20	MASTER_WP4_FFoQSI_3__VB14-22__bin.39	Actinomycetota;Actinomycetes;Actinomycetales;Dermabacteraceae;Brachybacterium	Brachybacterium sp014400405	cheese brine	cheese_brine	Animal	Dairy	milk	cheese	liquid	low	lactic	mesophilic	1-1.5 months
MASTER_WP4_FFoQSI_3__VB14-22__bin.62	94.7761031	2.47051114	447	3196146	64.42	10140	SAMN36690038	SRR25394931	Austria	PRJNA997801	SRP450983	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	YangC_2021__SRR13259376__bin.8	MASTER_WP4_FFoQSI_3__VB14-22__bin.62	Actinomycetota;Actinomycetes;Actinomycetales;Micrococcaceae;Arthrobacter_H	Arthrobacter H rhombi A	cheese brine	cheese_brine	Animal	Dairy	milk	cheese	liquid	low	lactic	mesophilic	1-1.5 months
MASTER_WP4_FFoQSI_3__VB14-22__bin.43	86.96447231	3.256704981	319	1634618	41.03	5994	SAMN36690038	SRR25394931	Austria	PRJNA997801	SRP450983	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MASTER_WP4_FFoQSI_3__VB14-22__bin.43	MASTER_WP4_FFoQSI_3__VB14-22__bin.43	Bacillota;Bacilli;Staphylococcales;Salinicoccaceae;Jeotgalicoccus	Jeotgalicoccus psychrophilus	cheese brine	cheese_brine	Animal	Dairy	milk	cheese	liquid	low	lactic	mesophilic	1-1.5 months
MASTER_WP4_FFoQSI_3__VB14-22__bin.24	70.18919969	1.053391053	813	2407112	68.01	3203	SAMN36690038	SRR25394931	Austria	PRJNA997801	SRP450983	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MASTER_WP4_TEAGASC_1__TGS15-30__bin.9	MASTER_WP4_FFoQSI_3__VB14-22__bin.24	Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus	Paracoccus marcusii	cheese brine	cheese_brine	Animal	Dairy	milk	cheese	liquid	low	lactic	mesophilic	1-1.5 months
MASTER_WP4_FFoQSI_3__VB14-22__bin.41	74.31167733	3.954691142	423	2119969	43.76	6010	SAMN36690038	SRR25394931	Austria	PRJNA997801	SRP450983	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MASTER_WP4_FFoQSI_3__VB14-22__bin.41	MASTER_WP4_FFoQSI_3__VB14-22__bin.41	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter	Psychrobacter sp030408035	cheese brine	cheese_brine	Animal	Dairy	milk	cheese	liquid	low	lactic	mesophilic	1-1.5 months
MASTER_WP4_FFoQSI_3__VB14-22__bin.20	90.84807925	3.631676809	360	2856519	61.29	10832	SAMN36690038	SRR25394931	Austria	PRJNA997801	SRP450983	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MASTER_WP4_FFoQSI_1__RC17-032__bin.3	MASTER_WP4_FFoQSI_3__VB14-22__bin.20	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Oleiphilaceae;Halospina	NA	cheese brine	cheese_brine	Animal	Dairy	milk	cheese	liquid	low	lactic	mesophilic	1-1.5 months
MASTER_WP4_FFoQSI_3__VB14-22__bin.47	84.35357579	3.103448276	411	2671822	55.57	8642	SAMN36690038	SRR25394931	Austria	PRJNA997801	SRP450983	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MASTER_WP4_FFoQSI_3__VB14-22__bin.47	MASTER_WP4_FFoQSI_3__VB14-22__bin.47	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Vreelandella	NA	cheese brine	cheese_brine	Animal	Dairy	milk	cheese	liquid	low	lactic	mesophilic	1-1.5 months
MASTER_WP4_FFoQSI_3__VB14-22__bin.35	98.63438645	1.129426129	75	3061425	44.5	68343	SAMN36690038	SRR25394931	Austria	PRJNA997801	SRP450983	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MASTER_WP4_FFoQSI_3__VB14-22__bin.35	MASTER_WP4_FFoQSI_3__VB14-22__bin.35	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter	NA	cheese brine	cheese_brine	Animal	Dairy	milk	cheese	liquid	low	lactic	mesophilic	1-1.5 months
MASTER_WP4_FFoQSI_3__VB14-22__bin.17	90.46476762	1.086956522	77	1940277	30.51	33321	SAMN36690038	SRR25394931	Austria	PRJNA997801	SRP450983	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MASTER_WP4_FFoQSI_3__VB14-22__bin.17	MASTER_WP4_FFoQSI_3__VB14-22__bin.17	Bacillota;Halanaerobiia;Halanaerobiales;Halanaerobiaceae;Halanaerobium	NA	cheese brine	cheese_brine	Animal	Dairy	milk	cheese	liquid	low	lactic	mesophilic	1-1.5 months
MASTER_WP4_TEAGASC_1__TGS01-22__bin.6	96.53679654	0.336700337	41	2719552	46.98	119528	SAMN40695624	SRR28523200	Ireland	PRJNA1094419	SRP499185	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MASTER_WP4_TEAGASC_1__TGS01-22__bin.6	MASTER_WP4_TEAGASC_1__TGS01-22__bin.6	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Alteromonadaceae;Idiomarina	NA	cheese brine	cheese_brine	Animal	Dairy	milk	cheese	liquid	low	lactic	mesophilic	1-1.5 months
MASTER_WP4_TEAGASC_1__TGS01-22__bin.24	98.41329592	0.686813187	112	3088518	43.06	40957	SAMN40695624	SRR28523200	Ireland	PRJNA1094419	SRP499185	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MASTER_WP4_TEAGASC_1__TGS01-22__bin.24	MASTER_WP4_TEAGASC_1__TGS01-22__bin.24	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter	Psychrobacter aquimaris	cheese brine	cheese_brine	Animal	Dairy	milk	cheese	liquid	low	lactic	mesophilic	1-1.5 months
MASTER_WP4_TEAGASC_1__TGS01-22__bin.26	69.73536503	2.756653992	433	1723215	37.06	4719	SAMN40695624	SRR28523200	Ireland	PRJNA1094419	SRP499185	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MASTER_WP4_TEAGASC_1__TGS01-22__bin.26	MASTER_WP4_TEAGASC_1__TGS01-22__bin.26	Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Psychroflexus	NA	cheese brine	cheese_brine	Animal	Dairy	milk	cheese	liquid	low	lactic	mesophilic	1-1.5 months
MASTER_WP4_TEAGASC_1__TGS01-22__bin.19	90.57820481	4.74877451	391	2553850	61.55	8710	SAMN40695624	SRR28523200	Ireland	PRJNA1094419	SRP499185	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MASTER_WP4_FFoQSI_1__RC17-F-BR__bin.3	MASTER_WP4_TEAGASC_1__TGS01-22__bin.19	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Halomonadaceae;Vreelandella	NA	cheese brine	cheese_brine	Animal	Dairy	milk	cheese	liquid	low	lactic	mesophilic	1-1.5 months
MASTER_WP4_TEAGASC_1__TGS01-22__bin.37	68.96551724	0	59	1669372	62.19	52502	SAMN40695624	SRR28523200	Ireland	PRJNA1094419	SRP499185	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	MASTER_WP4_TEAGASC_1__TGS01-22__bin.37	MASTER_WP4_TEAGASC_1__TGS01-22__bin.37	Actinomycetota;Actinomycetes;Actinomycetales;Brevibacteriaceae;Brevibacterium	Brevibacterium antiquum A	cheese brine	cheese_brine	Animal	Dairy	milk	cheese	liquid	low	lactic	mesophilic	1-1.5 months
MASTER_WP4_TEAGASC_1__TGS01-22__bin.35	88.54166667	0.3125	48	1186554	39.83	33578	SAMN40695624	SRR28523200	Ireland	PRJNA1094419	SRP499185	NCBI	Carlino N, Blanco-Míguez A, Punčochář M, Mengoni C, Pinto F, Tatti A, Manghi P, Armanini F, Avagliano M, Barcenilla C, Breselge S, Cabrera-Rubio R, Calvete-Torre I, Coakley M, Cobo-Díaz JF, De Filippis F, Dey H, Leech J, Klaassens ES, Knobloch S, O'Neil D, Quijada NM, Sabater C, Skírnisdóttir S, Valentino V, Walsh L; MASTER EU Consortium; Alvarez-Ordóñez A, Asnicar F, Fackelmann G, Heidrich V, Margolles A, Marteinsson VT, Rota Stabelli O, Wagner M, Ercolini D, Cotter PD, Segata N, Pasolli E. Unexplored microbial diversity from 2,500 food metagenomes and links with the human microbiome. Cell. 2024 Oct 3;187(20):5775-5795.e15. doi: 10.1016/j.cell.2024.07.039.	GCF_008033155.1_ASM803315v1_genomic	MASTER_WP4_TEAGASC_1__TGS01-22__bin.35	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Secundilactobacillus	Secundilactobacillus malefermentans	cheese brine	cheese_brine	Animal	Dairy	milk	cheese	liquid	low	lactic	mesophilic	1-1.5 months
